Time,Accel-X (g), Accel-Y (g), Accel-Z (g), Gyro-X (d/s), Gyro-Y (d/s), Gyro-Z (d/s)
2026-05-05 16:19:29.355,0.499023,0.841309,-0.037842,-0.183105,0.427246,0.976563
2026-05-05 16:19:29.359,0.499268,0.824951,-0.031982,0.305176,0.305176,-0.610352
2026-05-05 16:19:29.365,0.501221,0.806396,-0.039063,-0.122070,-0.183105,-1.281738
2026-05-05 16:19:29.369,0.508789,0.805420,-0.031006,-0.183105,-0.549316,-1.647949
2026-05-05 16:19:29.375,0.526367,0.804688,-0.038330,0.427246,-0.244141,-2.319336
2026-05-05 16:19:29.380,0.523193,0.784912,-0.030518,0.000000,-1.098633,-1.708984
2026-05-05 16:19:29.384,0.514160,0.806396,-0.032715,0.122070,-0.915527,-1.403809
2026-05-05 16:19:29.390,0.524902,0.806641,-0.032715,0.305176,-0.854492,-1.708984
2026-05-05 16:19:29.394,0.526123,0.797119,-0.028320,0.427246,-1.220703,-1.403809
2026-05-05 16:19:29.400,0.523438,0.769287,-0.006592,-0.183105,-1.037598,-0.549316
2026-05-05 16:19:29.404,0.486572,0.824951,-0.048584,0.122070,-0.488281,-0.183105
2026-05-05 16:19:29.410,0.489502,0.748779,-0.001221,0.671387,-1.159668,-1.037598
2026-05-05 16:19:29.414,0.511475,0.836670,-0.024658,-0.244141,-0.793457,-0.183105
2026-05-05 16:19:29.420,0.526367,0.814453,-0.043701,1.647949,-1.525879,-1.647949
2026-05-05 16:19:29.424,0.520752,0.787354,-0.010254,0.976563,-2.197266,-1.403809
2026-05-05 16:19:29.430,0.546143,0.801758,-0.012939,-1.037598,-0.488281,-0.427246
2026-05-05 16:19:29.434,0.546875,0.829834,-0.038574,-0.915527,0.549316,-0.183105
2026-05-05 16:19:29.440,0.496094,0.853760,-0.054688,0.488281,-0.915527,-0.671387
2026-05-05 16:19:29.444,0.481934,0.813721,-0.035156,0.793457,-2.197266,-2.136230
2026-05-05 16:19:29.450,0.518311,0.804688,-0.014893,-0.732422,-1.525879,-2.868652
2026-05-05 16:19:29.454,0.539551,0.807373,-0.014648,-1.220703,-0.671387,-2.929688
2026-05-05 16:19:29.460,0.519043,0.804932,-0.026855,-0.488281,-1.342773,-2.502441
2026-05-05 16:19:29.464,0.503662,0.779785,-0.029053,0.122070,-2.014160,-2.258301
2026-05-05 16:19:29.470,0.501221,0.770508,0.004395,-0.122070,-1.403809,-2.014160
2026-05-05 16:19:29.474,0.515869,0.778564,-0.011963,-0.427246,-0.305176,-1.281738
2026-05-05 16:19:29.480,0.494629,0.804688,-0.043213,0.854492,-1.281738,-0.671387
2026-05-05 16:19:29.484,0.489258,0.799805,-0.036621,2.075195,-2.624512,-1.159668
2026-05-05 16:19:29.490,0.514160,0.802490,-0.034424,1.831055,-2.746582,-1.464844
2026-05-05 16:19:29.494,0.525391,0.778076,-0.028809,1.037598,-2.380371,-1.403809
2026-05-05 16:19:29.500,0.511230,0.771973,-0.025146,0.122070,-1.831055,-0.427246
2026-05-05 16:19:29.505,0.493652,0.794189,-0.025146,0.000000,-1.708984,0.366211
2026-05-05 16:19:29.509,0.482666,0.804199,-0.032471,1.159668,-1.708984,-0.183105
2026-05-05 16:19:29.515,0.484863,0.788574,-0.032227,1.220703,-2.197266,-0.793457
2026-05-05 16:19:29.519,0.506104,0.771729,-0.009277,0.183105,-2.441406,-0.427246
2026-05-05 16:19:29.525,0.538086,0.781494,0.010742,-0.488281,-1.342773,0.305176
2026-05-05 16:19:29.529,0.533203,0.816406,-0.028809,0.427246,-0.793457,0.976563
2026-05-05 16:19:29.535,0.496582,0.815430,-0.037109,1.892090,-1.770020,0.915527
2026-05-05 16:19:29.539,0.498291,0.796387,-0.000732,0.671387,-1.220703,0.671387
2026-05-05 16:19:29.545,0.518555,0.815918,-0.020020,-0.732422,0.061035,0.549316
2026-05-05 16:19:29.549,0.504639,0.818848,-0.029053,0.000000,-0.244141,0.000000
2026-05-05 16:19:29.555,0.488037,0.811768,-0.023926,0.915527,-0.976563,-0.488281
2026-05-05 16:19:29.559,0.499023,0.787598,-0.019043,0.610352,-1.098633,-0.915527
2026-05-05 16:19:29.565,0.515381,0.772461,-0.008789,0.061035,-0.488281,-0.732422
2026-05-05 16:19:29.569,0.523682,0.784912,-0.014404,-0.061035,0.000000,0.183105
2026-05-05 16:19:29.575,0.516602,0.787842,-0.016602,0.244141,0.000000,0.915527
2026-05-05 16:19:29.579,0.506592,0.779053,-0.017334,0.061035,0.488281,1.159668
2026-05-05 16:19:29.585,0.505127,0.784668,-0.023193,-0.488281,1.159668,1.770020
2026-05-05 16:19:29.589,0.503174,0.803711,-0.037598,-0.427246,1.037598,2.197266
2026-05-05 16:19:29.595,0.502197,0.790039,-0.030762,0.183105,0.366211,2.136230
2026-05-05 16:19:29.599,0.506836,0.786377,-0.019775,0.244141,0.305176,2.258301
2026-05-05 16:19:29.605,0.510498,0.783936,-0.022461,-0.061035,0.610352,2.441406
2026-05-05 16:19:29.609,0.508301,0.768311,-0.017822,-0.610352,0.671387,3.295898
2026-05-05 16:19:29.615,0.506104,0.761719,-0.012939,-1.220703,0.732422,4.638672
2026-05-05 16:19:29.619,0.506104,0.782471,-0.012939,-0.915527,1.098633,5.493164
2026-05-05 16:19:29.625,0.510254,0.810059,-0.018066,0.305176,1.098633,5.554199
2026-05-05 16:19:29.630,0.518555,0.833496,-0.021729,1.220703,0.427246,5.249023
2026-05-05 16:19:29.634,0.525391,0.844238,-0.026367,1.342773,0.122070,4.394531
