Time,Accel-X (g), Accel-Y (g), Accel-Z (g), Gyro-X (d/s), Gyro-Y (d/s), Gyro-Z (d/s)
2026-05-05 16:33:21.375,-0.686523,0.766357,0.074219,-0.732422,0.000000,-4.333496
2026-05-05 16:33:21.380,-0.652100,0.684326,0.068604,-1.831055,-0.488281,-6.530762
2026-05-05 16:33:21.384,-0.622070,0.633545,0.078125,-1.281738,-0.793457,-7.263184
2026-05-05 16:33:21.390,-0.587646,0.547852,0.073242,-1.159668,-0.305176,-7.385254
2026-05-05 16:33:21.394,-0.563477,0.504150,0.062744,-0.244141,-0.305176,-5.737305
2026-05-05 16:33:21.400,-0.555420,0.472412,0.076660,0.122070,-0.854492,-3.417969
2026-05-05 16:33:21.404,-0.549072,0.467041,0.073242,0.122070,-0.915527,-0.610352
2026-05-05 16:33:21.410,-0.563477,0.495117,0.078613,0.793457,-0.915527,2.258301
2026-05-05 16:33:21.414,-0.586182,0.529053,0.083252,1.892090,-0.610352,4.638672
2026-05-05 16:33:21.420,-0.607910,0.592773,0.080078,2.258301,-0.366211,6.225586
2026-05-05 16:33:21.424,-0.640869,0.651611,0.085205,1.770020,-0.793457,6.652832
2026-05-05 16:33:21.430,-0.664795,0.715088,0.093018,1.770020,-0.854492,6.042480
2026-05-05 16:33:21.434,-0.681641,0.754395,0.095703,1.464844,-0.305176,4.272461
2026-05-05 16:33:21.440,-0.690186,0.760010,0.089111,0.915527,-0.122070,2.014160
2026-05-05 16:33:21.444,-0.681396,0.757324,0.088623,0.305176,-0.183105,-0.366211
2026-05-05 16:33:21.450,-0.669434,0.727051,0.093262,-0.549316,-0.427246,-2.807617
2026-05-05 16:33:21.454,-0.648926,0.674072,0.089111,-0.976563,-0.244141,-4.455566
2026-05-05 16:33:21.460,-0.622803,0.616699,0.080322,-0.915527,0.061035,-5.065918
2026-05-05 16:33:21.464,-0.600586,0.565918,0.074463,-0.671387,-0.122070,-4.699707
2026-05-05 16:33:21.470,-0.582031,0.534668,0.066895,-0.549316,-0.305176,-3.479004
2026-05-05 16:33:21.474,-0.571289,0.518066,0.072754,-0.427246,-0.488281,-1.770020
2026-05-05 16:33:21.480,-0.575684,0.518799,0.076660,0.244141,-0.305176,0.061035
2026-05-05 16:33:21.484,-0.580566,0.531006,0.069824,0.854492,-0.244141,1.953125
2026-05-05 16:33:21.490,-0.597168,0.565430,0.066650,1.220703,-0.549316,3.723145
2026-05-05 16:33:21.494,-0.622070,0.613770,0.079590,1.464844,-0.793457,4.577637
2026-05-05 16:33:21.500,-0.638916,0.656982,0.078369,1.770020,-0.732422,4.638672
2026-05-05 16:33:21.505,-0.655518,0.697266,0.080322,1.647949,-0.793457,3.906250
2026-05-05 16:33:21.509,-0.669189,0.716797,0.086914,1.159668,-0.793457,2.624512
2026-05-05 16:33:21.515,-0.669922,0.719238,0.083740,0.488281,-0.671387,0.976563
2026-05-05 16:33:21.519,-0.668945,0.710205,0.091309,0.305176,-0.732422,-0.427246
2026-05-05 16:33:21.525,-0.651123,0.694580,0.092285,0.549316,-0.488281,-1.831055
2026-05-05 16:33:21.529,-0.633545,0.648682,0.084717,-0.366211,-0.488281,-3.173828
2026-05-05 16:33:21.535,-0.625732,0.619141,0.083984,-0.549316,-0.549316,-3.356934
2026-05-05 16:33:21.539,-0.599365,0.581055,0.085449,-0.183105,-0.427246,-2.990723
2026-05-05 16:33:21.545,-0.594727,0.556152,0.084961,-0.183105,-0.305176,-2.014160
2026-05-05 16:33:21.549,-0.594238,0.545166,0.081787,0.122070,-0.122070,-0.793457
2026-05-05 16:33:21.555,-0.583496,0.546631,0.077881,0.427246,-0.061035,0.610352
2026-05-05 16:33:21.559,-0.598389,0.568604,0.076904,0.244141,-0.427246,2.014160
2026-05-05 16:33:21.565,-0.614990,0.590088,0.078369,0.732422,-0.244141,2.990723
2026-05-05 16:33:21.569,-0.623535,0.622559,0.070068,1.342773,0.000000,3.479004
2026-05-05 16:33:21.575,-0.644043,0.668945,0.074463,1.342773,-0.366211,3.417969
2026-05-05 16:33:21.579,-0.654053,0.685059,0.081055,0.793457,-0.549316,2.624512
2026-05-05 16:33:21.585,-0.661377,0.702637,0.077148,0.793457,-0.366211,1.525879
2026-05-05 16:33:21.589,-0.661133,0.697021,0.077881,0.610352,-0.488281,0.183105
2026-05-05 16:33:21.595,-0.649902,0.695068,0.077148,0.366211,-0.549316,-0.976563
2026-05-05 16:33:21.599,-0.640625,0.665283,0.081299,-0.244141,-0.793457,-2.136230
2026-05-05 16:33:21.605,-0.629883,0.630127,0.081299,0.000000,-0.671387,-2.624512
2026-05-05 16:33:21.609,-0.610107,0.597656,0.080566,0.000000,-0.427246,-2.685547
2026-05-05 16:33:21.615,-0.602539,0.571777,0.082031,-0.183105,-0.610352,-2.258301
2026-05-05 16:33:21.619,-0.593506,0.559082,0.083984,0.000000,-0.671387,-1.220703
2026-05-05 16:33:21.625,-0.588379,0.541748,0.080811,0.061035,-0.488281,0.000000
2026-05-05 16:33:21.630,-0.599121,0.557373,0.081787,0.732422,-0.366211,1.647949
2026-05-05 16:33:21.634,-0.602051,0.592041,0.083984,0.976563,-0.366211,2.563477
2026-05-05 16:33:21.640,-0.622070,0.606445,0.083496,0.549316,-0.244141,3.173828
2026-05-05 16:33:21.644,-0.639404,0.649902,0.076904,1.281738,-0.244141,3.540039
2026-05-05 16:33:21.650,-0.647705,0.681396,0.085693,1.525879,-0.366211,2.929688
2026-05-05 16:33:21.654,-0.657715,0.684570,0.085449,0.366211,-0.061035,1.831055
2026-05-05 16:33:21.660,-0.663330,0.706543,0.073730,0.427246,-0.305176,0.854492
2026-05-05 16:33:21.664,-0.656006,0.702393,0.082520,0.244141,-0.732422,-0.610352
2026-05-05 16:33:21.670,-0.651123,0.678955,0.077881,-0.061035,-0.488281,-1.831055
2026-05-05 16:33:21.674,-0.633789,0.640869,0.073486,-0.122070,-0.366211,-2.624512
2026-05-05 16:33:21.680,-0.614746,0.611084,0.076416,0.000000,-0.671387,-2.685547
2026-05-05 16:33:21.684,-0.605469,0.586914,0.078369,-0.183105,-0.671387,-2.319336
2026-05-05 16:33:21.690,-0.596680,0.553223,0.078857,-0.183105,-0.610352,-1.647949
2026-05-05 16:33:21.694,-0.591553,0.555664,0.080566,0.488281,-0.610352,-0.244141
2026-05-05 16:33:21.700,-0.591553,0.569092,0.084229,0.671387,-0.549316,0.915527
2026-05-05 16:33:21.704,-0.600830,0.565186,0.083252,0.427246,-0.488281,1.831055
2026-05-05 16:33:21.710,-0.618408,0.606445,0.084961,1.281738,-0.549316,2.929688
2026-05-05 16:33:21.714,-0.626709,0.629150,0.088623,1.281738,-0.427246,3.173828
2026-05-05 16:33:21.720,-0.646484,0.664551,0.084473,1.037598,-0.366211,3.234863
2026-05-05 16:33:21.724,-0.654785,0.687012,0.085449,0.854492,-0.305176,2.380371
2026-05-05 16:33:21.730,-0.653809,0.693604,0.086182,0.610352,-0.305176,1.403809
2026-05-05 16:33:21.734,-0.658203,0.696045,0.085205,0.305176,-0.305176,0.000000
2026-05-05 16:33:21.740,-0.650635,0.676514,0.081787,0.122070,-0.122070,-1.037598
2026-05-05 16:33:21.744,-0.635986,0.654541,0.075439,-0.061035,-0.122070,-1.953125
2026-05-05 16:33:21.750,-0.624512,0.621582,0.075195,-0.549316,-0.305176,-2.441406
2026-05-05 16:33:21.755,-0.610107,0.598145,0.075439,-0.427246,-0.427246,-2.319336
2026-05-05 16:33:21.759,-0.599609,0.575928,0.076904,0.000000,-0.366211,-1.647949
2026-05-05 16:33:21.765,-0.593262,0.556885,0.070557,0.305176,-0.244141,-0.671387
2026-05-05 16:33:21.769,-0.591064,0.560059,0.072021,0.610352,-0.488281,0.610352
2026-05-05 16:33:21.775,-0.601074,0.552002,0.076416,0.366211,-0.549316,1.708984
2026-05-05 16:33:21.779,-0.616455,0.601074,0.074951,1.403809,-0.549316,3.051758
2026-05-05 16:33:21.785,-0.626953,0.647949,0.082031,1.647949,-0.854492,3.234863
2026-05-05 16:33:21.789,-0.646240,0.674805,0.084229,1.098633,-0.793457,2.807617
2026-05-05 16:33:21.795,-0.659424,0.693115,0.083740,0.976563,-0.549316,1.770020
2026-05-05 16:33:21.799,-0.655518,0.689453,0.092041,0.915527,-0.488281,0.488281
2026-05-05 16:33:21.805,-0.651611,0.687744,0.089355,0.488281,-0.488281,-0.549316
2026-05-05 16:33:21.809,-0.645264,0.661621,0.084473,-0.122070,-0.610352,-1.586914
2026-05-05 16:33:21.815,-0.630859,0.642090,0.089600,0.000000,-0.488281,-1.953125
2026-05-05 16:33:21.819,-0.620361,0.615479,0.087646,-0.122070,-0.122070,-2.197266
2026-05-05 16:33:21.825,-0.610107,0.582275,0.077881,-0.183105,0.000000,-1.892090
2026-05-05 16:33:21.829,-0.600830,0.574951,0.076904,0.122070,-0.244141,-1.098633
2026-05-05 16:33:21.835,-0.598877,0.566895,0.079590,0.000000,-0.366211,-0.183105
2026-05-05 16:33:21.839,-0.603271,0.576172,0.076416,0.122070,-0.122070,0.671387
2026-05-05 16:33:21.845,-0.606201,0.587891,0.074219,0.610352,-0.061035,1.525879
2026-05-05 16:33:21.849,-0.613770,0.606445,0.072998,0.671387,-0.305176,2.197266
2026-05-05 16:33:21.855,-0.627441,0.635498,0.073242,0.793457,-0.549316,2.502441
2026-05-05 16:33:21.859,-0.635742,0.656006,0.076416,1.098633,-0.671387,2.319336
2026-05-05 16:33:21.865,-0.639648,0.656982,0.077148,0.915527,-0.549316,1.892090
2026-05-05 16:33:21.869,-0.648926,0.667725,0.078369,1.037598,-0.732422,1.464844
2026-05-05 16:33:21.875,-0.645020,0.677246,0.085449,0.915527,-0.976563,0.610352
2026-05-05 16:33:21.880,-0.642334,0.661133,0.089355,0.183105,-0.793457,-0.427246
2026-05-05 16:33:21.884,-0.637939,0.647217,0.087158,0.366211,-0.549316,-0.915527
2026-05-05 16:33:21.890,-0.623535,0.634033,0.091064,0.488281,-0.549316,-1.220703
2026-05-05 16:33:21.894,-0.624512,0.610107,0.088867,-0.183105,-0.427246,-1.342773
2026-05-05 16:33:21.900,-0.619873,0.611572,0.081055,0.061035,-0.305176,-1.037598
2026-05-05 16:33:21.904,-0.609375,0.602783,0.089355,0.305176,-0.366211,-0.671387
2026-05-05 16:33:21.910,-0.612305,0.590088,0.083496,0.000000,-0.122070,-0.183105
2026-05-05 16:33:21.914,-0.611328,0.593750,0.071045,0.305176,0.000000,0.305176
2026-05-05 16:33:21.920,-0.610352,0.598145,0.080322,0.488281,-0.183105,0.976563
2026-05-05 16:33:21.924,-0.618652,0.615234,0.079346,0.122070,-0.183105,1.464844
2026-05-05 16:33:21.930,-0.628418,0.618652,0.070557,0.427246,-0.183105,1.586914
2026-05-05 16:33:21.934,-0.634033,0.636719,0.072998,1.281738,-0.305176,1.770020
2026-05-05 16:33:21.940,-0.633301,0.652344,0.069580,0.793457,-0.427246,1.464844
2026-05-05 16:33:21.944,-0.641846,0.649902,0.069824,0.305176,-0.793457,1.098633
2026-05-05 16:33:21.950,-0.643311,0.669922,0.079590,0.976563,-0.915527,0.610352
2026-05-05 16:33:21.954,-0.632813,0.658203,0.082275,0.671387,-0.671387,-0.305176
2026-05-05 16:33:21.960,-0.635498,0.630859,0.080566,0.122070,-0.732422,-0.793457
2026-05-05 16:33:21.964,-0.628418,0.633545,0.085205,0.610352,-0.732422,-0.671387
2026-05-05 16:33:21.970,-0.616943,0.625977,0.091309,0.366211,-0.793457,-0.793457
2026-05-05 16:33:21.974,-0.621582,0.609375,0.089844,-0.122070,-0.671387,-0.793457
2026-05-05 16:33:21.980,-0.617676,0.604736,0.089600,0.488281,-0.305176,-0.427246
2026-05-05 16:33:21.984,-0.609375,0.596436,0.088867,0.427246,-0.183105,-0.061035
2026-05-05 16:33:21.990,-0.617920,0.592529,0.084473,0.000000,-0.122070,0.488281
2026-05-05 16:33:21.994,-0.621094,0.612549,0.081787,0.488281,-0.122070,1.220703
2026-05-05 16:33:22.000,-0.621338,0.626709,0.081543,0.427246,-0.244141,1.403809
2026-05-05 16:33:22.005,-0.634033,0.627197,0.077148,0.122070,-0.061035,1.220703
2026-05-05 16:33:22.009,-0.633545,0.644043,0.073975,0.732422,0.000000,1.037598
2026-05-05 16:33:22.015,-0.631592,0.653809,0.072754,0.610352,-0.305176,0.915527
2026-05-05 16:33:22.019,-0.639404,0.656982,0.071045,0.183105,-0.671387,0.610352
2026-05-05 16:33:22.025,-0.634277,0.652588,0.072998,0.488281,-0.610352,0.061035
2026-05-05 16:33:22.029,-0.629639,0.642578,0.077148,0.610352,-0.549316,-0.305176
2026-05-05 16:33:22.035,-0.626709,0.630615,0.075439,0.305176,-0.732422,-0.549316
2026-05-05 16:33:22.039,-0.619629,0.620850,0.079834,0.427246,-0.915527,-0.549316
2026-05-05 16:33:22.045,-0.616943,0.615234,0.088379,0.610352,-0.793457,-0.488281
2026-05-05 16:33:22.049,-0.616455,0.606934,0.088623,0.427246,-0.671387,-0.305176
2026-05-05 16:33:22.055,-0.614746,0.604980,0.091064,0.549316,-0.732422,0.061035
2026-05-05 16:33:22.059,-0.615723,0.603271,0.092773,0.610352,-0.610352,0.488281
2026-05-05 16:33:22.065,-0.619629,0.613037,0.091064,0.488281,-0.427246,0.976563
2026-05-05 16:33:22.069,-0.625488,0.623047,0.092529,0.671387,-0.183105,1.159668
2026-05-05 16:33:22.075,-0.629639,0.626953,0.088623,0.610352,0.000000,1.098633
2026-05-05 16:33:22.079,-0.632813,0.642334,0.081543,0.488281,0.000000,1.037598
2026-05-05 16:33:22.085,-0.633301,0.645752,0.080811,0.122070,-0.244141,0.732422
2026-05-05 16:33:22.089,-0.639160,0.654541,0.078369,0.183105,-0.061035,0.427246
2026-05-05 16:33:22.095,-0.633789,0.641846,0.071045,0.244141,0.061035,-0.061035
2026-05-05 16:33:22.099,-0.631836,0.636230,0.065674,0.183105,-0.183105,-0.366211
2026-05-05 16:33:22.105,-0.625488,0.635498,0.068115,0.061035,-0.488281,-0.366211
2026-05-05 16:33:22.109,-0.621582,0.622559,0.068115,0.183105,-0.427246,-0.488281
2026-05-05 16:33:22.115,-0.620605,0.618408,0.072754,0.610352,-0.549316,-0.305176
2026-05-05 16:33:22.119,-0.617676,0.607910,0.076416,0.671387,-0.732422,-0.122070
2026-05-05 16:33:22.125,-0.615723,0.606445,0.079834,0.488281,-0.915527,0.183105
2026-05-05 16:33:22.130,-0.615723,0.613770,0.087158,0.610352,-1.037598,0.488281
2026-05-05 16:33:22.134,-0.618896,0.619873,0.088623,0.854492,-0.793457,0.915527
2026-05-05 16:33:22.140,-0.623779,0.622314,0.088867,0.854492,-0.732422,1.037598
2026-05-05 16:33:22.144,-0.627930,0.631348,0.094238,0.793457,-0.671387,1.098633
2026-05-05 16:33:22.150,-0.629883,0.638672,0.097412,0.671387,-0.549316,0.915527
2026-05-05 16:33:22.154,-0.634766,0.643555,0.091309,0.366211,-0.305176,0.610352
2026-05-05 16:33:22.160,-0.636475,0.646729,0.090576,0.305176,-0.183105,0.366211
2026-05-05 16:33:22.164,-0.632568,0.642090,0.088379,0.183105,-0.061035,0.000000
2026-05-05 16:33:22.170,-0.631836,0.636230,0.079102,0.000000,0.000000,-0.122070
2026-05-05 16:33:22.174,-0.628174,0.631348,0.077637,0.061035,0.000000,-0.366211
2026-05-05 16:33:22.180,-0.624512,0.621826,0.078125,-0.122070,-0.061035,-0.366211
2026-05-05 16:33:22.184,-0.622559,0.613037,0.072754,-0.122070,-0.061035,-0.305176
2026-05-05 16:33:22.190,-0.619141,0.607422,0.068115,0.061035,-0.305176,-0.183105
2026-05-05 16:33:22.194,-0.619385,0.612061,0.073486,0.305176,-0.488281,0.183105
2026-05-05 16:33:22.200,-0.615967,0.611816,0.067383,0.488281,-0.427246,0.427246
2026-05-05 16:33:22.204,-0.619141,0.613770,0.069336,0.671387,-0.793457,0.854492
2026-05-05 16:33:22.210,-0.627441,0.624512,0.082764,0.915527,-0.854492,1.098633
2026-05-05 16:33:22.214,-0.625000,0.628906,0.080566,0.976563,-0.793457,0.915527
2026-05-05 16:33:22.220,-0.632324,0.639160,0.085938,1.037598,-0.915527,0.915527
2026-05-05 16:33:22.224,-0.635742,0.644043,0.090332,0.915527,-0.915527,0.793457
2026-05-05 16:33:22.230,-0.630127,0.644775,0.089600,0.549316,-0.793457,0.427246
2026-05-05 16:33:22.234,-0.634033,0.638184,0.096436,0.488281,-0.671387,0.061035
2026-05-05 16:33:22.240,-0.627686,0.629395,0.094238,0.427246,-0.244141,-0.061035
2026-05-05 16:33:22.244,-0.627930,0.634766,0.093994,0.427246,-0.183105,0.061035
2026-05-05 16:33:22.250,-0.624756,0.619873,0.089355,0.000000,-0.183105,-0.244141
2026-05-05 16:33:22.255,-0.627441,0.631104,0.080078,0.061035,-0.061035,0.000000
2026-05-05 16:33:22.259,-0.625244,0.681152,0.103027,0.122070,0.000000,-1.708984
2026-05-05 16:33:22.265,-0.617920,0.648438,0.065918,-0.793457,0.305176,-2.746582
2026-05-05 16:33:22.269,-0.624023,0.772217,0.084961,-0.061035,0.000000,-8.300781
2026-05-05 16:33:22.275,-0.660156,0.634033,0.109131,-1.220703,0.671387,-13.916016
2026-05-05 16:33:22.279,-0.671875,0.635742,0.069580,0.000000,2.868652,-13.549805
2026-05-05 16:33:22.285,-0.631836,0.659424,0.039551,0.671387,1.770020,-11.108398
2026-05-05 16:33:22.289,-0.669189,0.685059,0.086670,-0.244141,-0.671387,-10.681152
2026-05-05 16:33:22.295,-0.645752,0.659180,0.083984,-1.464844,-0.183105,-12.512207
2026-05-05 16:33:22.299,-0.626709,0.659668,0.066650,-0.183105,0.061035,-12.878418
2026-05-05 16:33:22.305,-0.610107,0.685791,0.093018,1.098633,0.366211,-15.930176
2026-05-05 16:33:22.309,-0.608887,0.403564,0.072998,-0.915527,0.793457,-15.930176
2026-05-05 16:33:22.315,-0.622070,0.225586,0.046387,1.892090,0.610352,-2.380371
2026-05-05 16:33:22.319,-0.574463,0.139160,0.081055,2.319336,-0.671387,15.686035
2026-05-05 16:33:22.325,-0.513428,-0.025635,0.060059,-0.793457,-1.403809,39.611816
2026-05-05 16:33:22.329,-0.485596,0.069824,0.031494,1.403809,-2.990723,67.077637
2026-05-05 16:33:22.335,-0.461426,0.221680,0.078369,3.845215,-5.126953,86.181641
2026-05-05 16:33:22.339,-0.422607,0.186035,0.096680,2.441406,-4.150391,96.374512
2026-05-05 16:33:22.345,-0.483887,0.118164,0.054199,2.258301,-2.990723,110.961914
2026-05-05 16:33:22.349,-0.506836,0.416504,0.068359,9.765625,-2.624512,126.770020
2026-05-05 16:33:22.355,-0.424561,0.380127,0.038818,4.089355,-3.723145,133.911133
2026-05-05 16:33:22.359,-0.505371,0.173096,0.046143,1.892090,-6.347656,152.770996
2026-05-05 16:33:22.365,-0.529785,0.593750,0.044922,8.911133,-7.751465,174.011230
2026-05-05 16:33:22.369,-0.391113,1.004150,0.123291,7.629395,-8.850098,169.738770
2026-05-05 16:33:22.375,-0.366211,0.806152,0.015381,-0.427246,-8.728027,153.259277
2026-05-05 16:33:22.380,-0.434570,0.650635,0.107910,7.934570,-11.901855,156.982422
2026-05-05 16:33:22.384,-0.374512,0.759033,0.272461,11.413574,-18.493652,161.254883
2026-05-05 16:33:22.390,-0.483887,0.606201,0.633057,-1.770020,-27.893066,162.292480
2026-05-05 16:33:22.394,-0.657471,0.780273,0.980957,-19.348145,-25.024414,162.780762
2026-05-05 16:33:22.400,-0.695801,0.733643,1.199707,-27.038574,-4.821777,158.508301
2026-05-05 16:33:22.404,-0.592773,0.485352,1.180420,-26.794434,27.038574,165.344238
2026-05-05 16:33:22.410,-0.341553,0.751709,0.981934,-22.827148,50.659180,178.710938
2026-05-05 16:33:22.414,-0.448730,0.768555,0.947754,-24.780273,56.396484,179.443359
2026-05-05 16:33:22.420,-0.485596,0.519775,1.228027,-40.405273,59.753418,177.673340
2026-05-05 16:33:22.424,-0.266357,0.810059,0.986328,-59.570313,75.500488,175.231934
2026-05-05 16:33:22.430,-0.155762,0.661621,1.053711,-43.029785,88.989258,182.067871
2026-05-05 16:33:22.434,-0.250977,0.556885,1.206299,-49.804688,104.064941,186.645508
2026-05-05 16:33:22.440,-0.002686,0.671387,0.782227,-66.040039,119.628906,187.438965
2026-05-05 16:33:22.444,0.068604,0.502686,0.764404,-53.771973,125.793457,203.857422
2026-05-05 16:33:22.450,-0.030518,0.684570,0.722168,-55.358887,131.164551,216.186523
2026-05-05 16:33:22.454,-0.140869,0.905762,0.704590,-57.495117,135.864258,217.407227
2026-05-05 16:33:22.460,-0.194580,0.926758,0.780518,-61.950684,145.263672,208.618164
2026-05-05 16:33:22.464,-0.106934,0.743164,0.552979,-67.687988,159.118652,204.223633
2026-05-05 16:33:22.470,0.067139,0.796143,0.394287,-59.204102,168.823242,215.087891
